system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,class_int,class_label,label_id,latitude,lc,location,longitude,obs_date,.geo
6_1157_0,51,47,73,155,108,77,12,0,0,0,2,open_water,HA0171_20250828,-25.759276187698383,0,Hartbeespoort,27.82149037594666,2025-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1159_0,32,46,46,83,65,23,0,0,0,0,2,open_water,HA0173_20250828,-25.75722768015432,0,Hartbeespoort,27.829127465953135,2025-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1160_0,50,54,16,108,79,43,0,0,0,0,2,open_water,HA0174_20250828,-25.755604309454853,0,Hartbeespoort,27.830757855954506,2025-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1161_0,81,80,56,99,110,50,0,0,0,0,2,open_water,HA0175_20250828,-25.75343978004494,0,Hartbeespoort,27.85281772901603,2025-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1162_0,77,52,88,67,89,34,0,0,0,0,2,open_water,HA0176_20250828,-25.750637430640516,0,Hartbeespoort,27.85035020602378,2025-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1169_0,48,50,39,85,65,35,0,0,0,0,2,open_water,HA0183_20250828,-25.733493336471614,0,Hartbeespoort,27.861557870118578,2025-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1186_0,60,54,31,118,85,76,10,0,0,0,2,open_water,HA0200_20250828,-25.753130559361225,0,Hartbeespoort,27.89065586480729,2025-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_313_0,13,11,43,41,30,22,0,5,0,5,2,open_water,RO0115_20231119,29.506848237593847,0,Rodman,-81.81498266944615,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_314_0,0,0,83,25,36,33,16,32,22,23,2,open_water,RO0116_20231119,29.51289860850299,0,Rodman,-81.81348099444487,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_315_0,18,25,52,26,19,6,0,14,3,7,2,open_water,RO0117_20231119,29.507184378797913,0,Rodman,-81.81116412444293,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_320_0,16,6,86,32,35,23,0,16,9,10,2,open_water,RO0122_20231119,29.51379492899248,0,Rodman,-81.83244500446096,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_322_0,7,15,82,51,33,25,4,13,0,18,2,open_water,RO0124_20231119,29.516446497298745,0,Rodman,-81.86179202448587,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_325_0,0,2,91,58,48,40,30,36,21,30,2,open_water,RO0127_20231119,29.519732851743363,0,Rodman,-81.85200968447755,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_326_0,15,15,68,30,19,11,0,1,1,0,2,open_water,RO0128_20231119,29.51342146249032,0,Rodman,-81.90034039953473,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_327_0,34,12,84,42,30,22,0,25,22,17,2,open_water,RO0129_20231119,29.5173427857718,0,Rodman,-81.89776609953255,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_328_0,15,15,49,27,19,24,0,25,4,3,2,open_water,RO0130_20231119,29.51297330158411,0,Rodman,-81.892402974528,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_329_0,29,23,91,17,10,14,0,21,10,13,2,open_water,RO0131_20231119,29.51297330158411,0,Rodman,-81.88201996451919,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_330_0,28,15,59,28,13,14,8,6,4,0,2,open_water,RO0132_20231119,29.51019092493613,0,Rodman,-81.90219939162037,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_331_0,24,15,51,35,19,10,0,0,7,11,2,open_water,RO0133_20231119,29.51149809129733,0,Rodman,-81.9011696716195,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_332_0,38,22,80,32,26,22,0,0,3,12,2,open_water,RO0134_20231119,29.509761423733156,0,Rodman,-81.89983961661837,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_333_0,15,16,57,42,24,18,0,15,0,0,2,open_water,RO0135_20231119,29.510807162609503,0,Rodman,-81.89859537161732,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_334_0,17,11,51,32,24,0,0,0,0,2,2,open_water,RO0136_20231119,29.51116196441668,0,Rodman,-81.89578509411493,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_335_0,10,11,69,11,23,13,0,0,0,0,2,open_water,RO0137_20231119,29.51372023537097,0,Rodman,-81.89653593161556,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_336_0,19,28,85,25,40,15,0,0,0,16,2,open_water,RO0138_20231119,29.51695066032638,0,Rodman,-81.89451939661386,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_338_0,20,19,66,33,36,27,0,9,8,17,2,open_water,RO0140_20231119,29.509686727485832,0,Rodman,-81.87915502583131,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_339_0,27,15,63,25,40,12,0,9,3,1,2,open_water,RO0141_20231119,29.507445820434533,0,Rodman,-81.88130027583313,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_340_0,18,20,83,45,22,26,0,0,3,1,2,open_water,RO0142_20231119,29.51263717944793,0,Rodman,-81.87482162082765,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_342_0,19,5,87,42,30,23,0,3,5,3,2,open_water,RO0144_20231119,29.514896644635854,0,Rodman,-81.87035950082385,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_353_0,6,0,102,48,49,52,35,36,30,31,2,open_water,RO0155_20231119,29.522197548332212,0,Rodman,-81.844981074344,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_668_0,30,21,81,50,31,48,16,28,0,0,2,open_water,RO0230_20210905,29.51297330177876,0,Rodman,-81.8983784467623,2021-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_734_0,33,24,88,38,31,32,12,29,7,0,2,open_water,RO0296_20210905,29.509145179646328,0,Rodman,-81.88196439304394,2021-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_736_0,30,15,103,64,33,39,23,33,0,29,2,open_water,RO0298_20210905,29.510993900698058,0,Rodman,-81.90548398260117,2021-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_940_0,20,5,1,0,1,0,0,0,0,0,2,open_water,RO0202_20201030,29.512450445642926,0,Rodman,-81.90140711799637,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_941_0,22,20,4,0,6,0,0,0,0,0,2,open_water,RO0203_20201030,29.510358991039983,0,Rodman,-81.89994834799512,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_942_0,12,15,14,0,2,0,0,0,0,0,2,open_water,RO0204_20201030,29.511815544349336,0,Rodman,-81.89930477299458,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_944_0,20,13,0,0,17,0,0,13,0,11,2,open_water,RO0206_20201030,29.510471034346352,0,Rodman,-81.90458208799905,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_947_0,22,20,19,2,0,3,0,0,0,12,2,open_water,RO0209_20201030,29.512413098618232,0,Rodman,-81.87557830797444,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_948_0,17,22,6,0,4,0,0,0,0,5,2,open_water,RO0210_20201030,29.51521408722865,0,Rodman,-81.876221882975,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_949_0,17,6,0,11,6,0,0,0,0,0,2,open_water,RO0211_20201030,29.516633225204,0,Rodman,-81.8666969729669,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_950_0,15,9,15,11,14,19,2,2,3,0,2,open_water,RO0212_20201030,29.519023307337967,0,Rodman,-81.86369362296438,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_951_0,6,12,12,7,4,0,1,7,11,0,2,open_water,RO0213_20201030,29.518612515988565,0,Rodman,-81.86141965796243,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_952_0,6,4,3,15,17,1,2,8,0,15,2,open_water,RO0214_20201030,29.51876189485403,0,Rodman,-81.8586737379601,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_953_0,14,14,0,16,16,13,16,0,9,5,2,open_water,RO0215_20201030,29.523653930827457,0,Rodman,-81.85772982795932,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_954_0,17,5,17,3,10,3,0,11,0,6,2,open_water,RO0216_20201030,29.524363443121896,0,Rodman,-81.8602183179614,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_955_0,17,10,17,0,7,0,0,6,0,8,2,open_water,RO0217_20201030,29.51667057067144,0,Rodman,-81.8645517229651,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_956_0,16,20,17,0,8,7,0,11,0,13,2,open_water,RO0218_20201030,29.516633224655187,0,Rodman,-81.87005825036175,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_957_0,28,13,14,9,11,4,0,0,0,6,2,open_water,RO0219_20201030,29.512879934887415,0,Rodman,-81.87316886286438,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_958_0,15,17,7,0,7,0,0,0,0,0,2,open_water,RO0220_20201030,29.513010648810653,0,Rodman,-81.87640819036713,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_959_0,11,8,0,13,8,7,1,0,0,7,2,open_water,RO0221_20201030,29.513944314646416,0,Rodman,-81.83182001144442,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_960_0,2,6,23,11,10,12,12,15,0,5,2,open_water,RO0222_20201030,29.51489664506368,0,Rodman,-81.83591743894787,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_961_0,19,9,13,16,1,3,17,21,0,14,2,open_water,RO0223_20201030,29.515232759542105,0,Rodman,-81.84044391645173,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_962_0,7,10,29,14,0,0,8,0,0,7,2,open_water,RO0224_20201030,29.513262739010397,0,Rodman,-81.83385584218004,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_963_0,6,7,26,9,11,0,13,5,3,9,2,open_water,RO0225_20201030,29.513888294604907,0,Rodman,-81.83392019968011,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_965_0,4,10,23,15,11,6,0,6,8,0,2,open_water,RO0227_20201030,29.51239442386982,0,Rodman,-81.80793505184165,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_966_0,5,9,0,9,13,1,6,15,0,11,2,open_water,RO0228_20201030,29.510732467014623,0,Rodman,-81.80894331934249,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_967_0,6,8,0,3,22,13,0,8,0,0,2,open_water,RO0229_20201030,29.511031247786946,0,Rodman,-81.81008030184347,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_968_0,17,16,13,16,10,0,8,10,0,8,2,open_water,RO0230_20201030,29.50982678241029,0,Rodman,-81.80993013434333,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_969_0,9,0,0,18,13,11,0,5,1,7,2,open_water,RO0231_20201030,29.509798771417035,0,Rodman,-81.81064879309395,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_970_0,9,6,0,8,7,0,0,2,0,8,2,open_water,RO0232_20201030,29.509089156809345,0,Rodman,-81.81215059739775,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_971_0,13,14,0,16,15,11,0,0,4,1,2,open_water,RO0233_20201030,29.5076512386663,0,Rodman,-81.8119789773976,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_972_0,22,22,0,1,10,6,5,5,0,0,2,open_water,RO0234_20201030,29.509733412208927,0,Rodman,-81.80755976239385,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_973_0,11,18,0,7,6,15,2,1,0,4,2,open_water,RO0235_20201030,29.507147028599384,0,Rodman,-81.81381401695975,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_974_0,5,10,0,1,5,12,0,1,0,3,2,open_water,RO0236_20201030,29.50719371480668,0,Rodman,-81.81490809446069,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_975_0,15,20,2,14,0,0,0,0,0,8,2,open_water,RO0237_20201030,29.507660575695542,0,Rodman,-81.81638831696195,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_976_0,6,9,0,9,0,0,0,6,0,0,2,open_water,RO0238_20201030,29.50839821151187,0,Rodman,-81.81773982446309,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_977_0,15,13,0,23,5,0,1,0,3,3,2,open_water,RO0239_20201030,29.50684823636287,0,Rodman,-81.81661356821213,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_978_0,12,0,3,16,13,7,10,7,6,13,2,open_water,RO0240_20201030,29.51051771763988,0,Rodman,-81.81764414419571,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_979_0,19,17,6,10,0,19,4,7,4,3,2,open_water,RO0241_20201030,29.52102122287924,0,Rodman,-81.8094476160141,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_980_0,9,11,7,11,6,8,0,0,4,10,2,open_water,RO0242_20201030,29.520825167450656,0,Rodman,-81.80841789601322,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_982_0,15,10,26,14,13,15,0,10,0,4,2,open_water,RO0244_20201030,29.5200689500963,0,Rodman,-81.80832135976314,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_984_0,18,14,28,2,29,32,13,0,0,2,2,open_water,RO0246_20201030,29.52286039102145,0,Rodman,-81.80694839976199,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_986_0,17,10,1,2,19,15,9,10,0,7,2,open_water,RO0248_20201030,29.522972420487942,0,Rodman,-81.80587577476108,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_989_0,20,19,16,14,19,28,0,7,0,21,2,open_water,RO0251_20201030,29.52450347774915,0,Rodman,-81.8048242712457,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_994_0,9,16,16,10,31,15,19,31,0,29,2,open_water,RO0256_20201030,29.522188211765627,0,Rodman,-81.82027130221884,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_997_0,10,0,23,12,27,17,0,17,1,10,2,open_water,RO0259_20201030,29.5216934101842,0,Rodman,-81.80847242720883,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1000_0,10,0,28,7,4,14,22,25,21,20,2,open_water,RO0262_20201030,29.52840570140828,0,Rodman,-81.83552936992602,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1004_0,9,4,30,16,16,15,12,12,0,9,2,open_water,RO0266_20201030,29.5315049679874,0,Rodman,-81.83545428100385,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1005_0,14,8,29,22,2,10,5,14,0,17,2,open_water,RO0267_20201030,29.52981531954827,0,Rodman,-81.83278344475157,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1010_0,7,15,36,13,28,33,26,34,0,15,2,open_water,RO0272_20201030,29.531887702110552,0,Rodman,-81.83741718475551,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1012_0,11,0,23,24,17,30,24,10,8,13,2,open_water,RO0274_20201030,29.530524788628945,0,Rodman,-81.83917628975699,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1015_0,13,7,18,22,11,11,0,9,9,0,2,open_water,RO0277_20201030,29.530506118341556,0,Rodman,-81.84355374279502,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1021_0,17,19,21,12,8,9,0,13,7,8,2,open_water,RO0283_20201030,29.52575444621223,0,Rodman,-81.85891703002241,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1024_0,6,3,13,2,1,0,0,0,0,0,2,open_water,RO0286_20201030,29.5173241132252,0,Rodman,-81.86603241544019,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1025_0,25,15,3,3,19,4,0,0,0,10,2,open_water,RO0287_20201030,29.51323472882068,0,Rodman,-81.87983963870347,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1026_0,24,19,2,0,0,7,6,0,0,15,2,open_water,RO0288_20201030,29.512273045995684,0,Rodman,-81.87683628870091,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1027_0,23,12,7,0,0,0,0,8,0,10,2,open_water,RO0289_20201030,29.513197382344877,0,Rodman,-81.90013951716216,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1028_0,22,2,7,0,5,0,0,3,0,0,2,open_water,RO0290_20201030,29.511236659032683,0,Rodman,-81.90224088980897,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1395_0,20,18,44,12,0,14,46,62,47,35,3,floating_plants,RO0015_20211129,29.509173190112016,1,Rodman,-81.88219990505505,2021-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1486_0,11,6,62,18,6,0,0,0,0,0,2,open_water,RO0106_20211129,29.517828273264055,0,Rodman,-81.86363715154357,2021-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1487_0,14,0,47,14,28,10,6,9,4,0,2,open_water,RO0107_20211129,29.524176729779512,0,Rodman,-81.86204966654222,2021-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1491_0,0,12,58,52,13,13,31,24,23,25,2,open_water,RO0111_20211129,29.521768097583426,0,Rodman,-81.8306646590156,2021-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1494_0,8,13,68,33,18,11,0,13,2,3,2,open_water,RO0114_20211129,29.532130410675176,0,Rodman,-81.83375407762324,2021-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1495_0,5,17,50,28,21,7,0,10,9,6,2,open_water,RO0115_20211129,29.5320370612466,0,Rodman,-81.83935318012801,2021-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1497_0,14,12,49,31,14,14,0,7,0,4,2,open_water,RO0117_20211129,29.525987834595465,0,Rodman,-81.8584459051442,2021-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1501_0,15,8,43,25,23,0,2,0,1,0,2,open_water,RO0121_20211129,29.522272234257365,0,Rodman,-81.80942232391648,2021-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1503_0,10,11,52,21,9,6,1,7,0,1,2,open_water,RO0123_20211129,29.512151667976028,0,Rodman,-81.83087467911587,2021-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1504_0,8,20,55,22,10,0,3,1,0,2,2,open_water,RO0124_20211129,29.507034982122537,0,Rodman,-81.81304765160073,2021-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1505_0,20,17,38,21,2,0,0,3,1,0,2,open_water,RO0125_20211129,29.50753919258008,0,Rodman,-81.81025882659836,2021-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1506_0,3,16,74,19,17,0,0,5,2,6,2,open_water,RO0126_20211129,29.511330027824677,0,Rodman,-81.81236117160014,2021-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1507_0,12,6,54,27,3,3,0,4,0,0,2,open_water,RO0127_20211129,29.51556887250447,0,Rodman,-81.80895022409725,2021-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1508_0,11,18,41,16,6,4,3,4,0,7,2,open_water,RO0128_20211129,29.51159145960532,0,Rodman,-81.8511733421308,2021-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1509_0,9,12,64,10,14,4,1,7,0,4,2,open_water,RO0129_20211129,29.51037766394927,0,Rodman,-81.84482340212543,2021-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1510_0,17,24,61,30,23,6,1,2,0,8,2,open_water,RO0130_20211129,29.51627844179376,0,Rodman,-81.89395864731114,2021-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1511_0,11,15,81,23,15,3,0,5,0,0,2,open_water,RO0131_20211129,29.51470991421738,0,Rodman,-81.89363685981087,2021-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1512_0,14,8,49,4,25,0,0,2,0,12,2,open_water,RO0132_20211129,29.516465169647848,0,Rodman,-81.89794881231452,2021-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1513_0,8,18,61,33,11,3,0,0,0,0,2,open_water,RO0133_20211129,29.5139256413132,0,Rodman,-81.90017987231641,2021-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1514_0,7,10,77,12,18,2,0,0,0,0,2,open_water,RO0134_20211129,29.513328095973847,0,Rodman,-81.89591082481282,2021-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1515_0,12,18,40,7,15,0,0,0,0,0,2,open_water,RO0135_20211129,29.511479417740787,0,Rodman,-81.8953316073123,2021-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1516_0,13,21,64,27,12,0,0,0,0,0,2,open_water,RO0136_20211129,29.510527055170964,0,Rodman,-81.89820624231473,2021-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
